,review_id,neg,neu,pos,business_id,name,latitude,longitude,text,stars_y
403,v2GbUTFShbWLx27YIDh0yg,0.88104546,0.10575394,0.013200578,1T6X5DvsMezSGCfJ8K11gw,Ed's Bowling,53.5243949754,-113.6254307831,"I was looking forward to bowl at Ed's tonight (Dec 10). Arrived at 7pm and was told that there was nothing available until 11pm bacause of previous party bookings and in fact that they were overbooked (what a LIE!!!). 

Two of my friends and i decided to stay hoping that maybe something will become available. In the meantime, while not even half of the lanes were occupied, we tried to ask if we can play at least a game each or let us play until someone that needs the lane shows up and we will willingly terminate our game. Unfortunately, the answer was a big NO and they added that the reservations will start at 8pm. 

Well, we finally left at 9:15pm and only then when people started to come in. What a joke to run a business!!! I wonder if the owners are actually aware of how they are losing money from the unnecessary ""turnaways"". While we were there (for two hours, yes we are bowling fanatics), we observed several people being turned away while more than half of the lanes were empty.

I am not here to tell you how to run your business but i'm just expressing my BIG disappointment.",2
404,ePe1BrpoQ6ic4UcyjnT5fw,0.11550317,0.28697583,0.59752095,u5vWKHnWPQgQCVTcXOT-jg,Jubilations,53.521579,-113.619586,"I'm a native of Edmonton, where I've proudly worked as a bank teller for 20 years and have been active in the ETU (Edmonton Teller's Union) for the past 8 years. I also have recently been elected co-subchairwoman of the LLP (Loony Loaners Parade), an annual family event celebrating Edmonton's diverse finance industry.  So as you can see, my roots are so deep here that I don't have the time or luxury to travel outside Alberta, and frankly, nor would I want to, because the low bar of artistic and culinary expectations that Edmonton has set for me feels safe, while any external forays into culture are overwhelming, confusing, terrifying, and frequently violate the minimal expectations of the world around me which Edmonton has so magnificently instilled into me. 

There are those special moments in your life when all your hard work is rewarded in the most breathtaking way. For my efforts as LLP co-subchairwoman, I was awarded a gift certificate for two tickets to Jubilations Dinner Theatre! How was it...? Well, I guess my five-star review might be a spoiler alert LOL! The truth is, Jubilations Dinner Theater is the PERFECT combination of high-class entertainment and gourmet food for any Edmontonian like me who has absolutely no expectations of quality whatsoever! If you're looking to spend a night out wining and dining on the best food with a taste of Broadway-caliber theatre, maybe for a special event or just for kicks, you're lying to yourself! You're in Edmonton! Life here is good enough (at best), and you're not talented, interesting, or successful enough to have escaped yet.

So now, since you're here, if what you're REALLY looking for is a bad Middle School play written, produced, and acted by retards, that you watch amidst a bunch of barely-alert elderly people slurping up food that Vegas buffets donated from leftover airline food stock, you are going to LOVE this experience!

As a big fan of such television entertainment as The Big Bang Theory and Two and a Half Men, I'm used to turning off my brain and drooling over a reheated meatloaf while I escape from the banality of my tedious job by way of the banality of garbage entertainment. So it was a super neat treat to get dressed up and go have that same experience live and in person with 100 other slack-jawed skinsacks who, like me, actually laughed and clapped at this grade school mess of a production and ate their reheated gruel with pleasure, because, like me, they just don't know any gosh darn better!

In summary, you wouldn't be reading this if you didn't live in Edmonton. And if you still live in Edmonton, let's be honest, you're never going to get out. So release your delusions of grandeur and get your tickets right now, because going to the mall to watch a bunch of drama school drop-outs sing out of tune while half-retarded people wearing bad wigs serve you leftovers from the local prison is the best it's going to get around here, and you know it.

Edmonton: Good Enough!",5
405,uv5aBv8O3_oBFSdadEyZYw,0.96270525,0.03294453,0.004350105,39mBRF_M0eO6BdR_CTwVBg,Booster Juice,53.5227107802,-113.6274180082,Worst booster juice in the city....starts with bad service....and when one asks for freshly squeezed...one means freshly squeeze....not dumping old stuff from the fridge they made it whenever....looks quite un hygienic too...not recommended at all...only reason running is due to its location...,1
406,9x3MuDzZtRxuMCPtplwgug,0.014779534,0.116391316,0.86882913,NRhDoIZd5LKR7W1BxjE3_w,Boston Pizza,53.6168047,-113.39499,"I normally don't write reviews for chain restaurants, simply because they all tend to be the same. However, for two reasons, I'm making an exception. I chose this location simply because it's the one closest to my home and the one I frequent the most often.

The first reason is BP's Sombrero Pizza. They used to have way back in the day and I haven't had one in probably 15 years. So when I went in on Father's Day it really made my day to see it back on the menu after so long (and so many other favourites have been removed from the menu). 

If you've never had a Sombrero pizza, it's basically a taco/burrito in pizza form. They take pizza dough and spread refried beans, sauce, spicy ground beef and mozzarella cheese on it and bake it until everything is crispy. Then they pull it out of the oven and sprinkle cold lettuce, tomatoes, cheddar cheese on top and drizzle that with ranch dressing. This gives you a warm crispy bottom and cool, refreshing top. Amazing! 

The second reason is BP's has really stepped up their game for kids. 

Most restaurants have a placemat and some crayons for your kids to doodle on before the meal arrives. BP steps it up a notch with an activity booklet that has games, puzzles, hidden pictures and a decoder toy, as well as crayons! I have to admit, I was kind of jealous when the server gave my daughter her menu - it brought back so many memories from my childhood. 

Their kids meals also offer half a dozen different options in the main course, side dish and drink departments (several of them healthy too), then top it off with a customizable sundae as dessert. Kids never had it so good! 

All in all, BPs really impressed me the last time I went. I will be back, if only to have another Sombrero pizza!",4
407,K8sduC6DVcB9fCyIUG4J_g,0.015432745,0.093714245,0.89085305,rJ7VuWpAeKa-XB2XH1VVzQ,Brits Fish & Chips,53.5456616,-113.5216902,"I have been to Brits three times, and after every single visit I feel full and happy. The place itself is nothing fancy - there is a  bar where you make an order, ten or so tables and one high table with bar stools right by the window where you can enjoy your fish and chips and watch people go by. 
The food is fantastic! Prepare to take your time while choosing what fish to order. There is cod, hallibut, sole and haddock. If you cannot make up your mind, go for the combo dish, where you get a piece of each kind of fish on the menu. The pieces are of a very generious size, by the way. The chips are crispy and non-greasy. And the green curry sauce for the fish is to die for! Oh, and don't forget to order some ale!
Even though both fish and chips are deep-fried, Brits' chef seems to have mastered the recipe so that neither fish nor chips taste greasy, or make you feel like you have a heavy stomach.",5
408,XbRA3tvZz0gN772WiCBKBw,0.004377935,0.028232142,0.96739,SsBXq5tma73o7OyY1237Ng,Normand's Restaurant,53.540725,-113.5223159,"What an experience! High quality upscale French style cuisine at reasonable prices. Try their freshly squeezed orange juice, they squeeze the fruit literally right after you order it (hard to find)! I got the smoked salmon and cream cheese bagel. Comes with capers and onions on the sandwich. I'd give it a 9/10 no complaints. Comes with fantastic pan fried potatoes and a bowl of fresh fruit. The owner always comes around to personally see how the service and food it. Never have been disappointed, the food and service keeps me coming back!",5
409,PpjrwIQjs2vjL0zdWc_P1Q,0.006706534,0.026333747,0.9669597,vhoa2_6bfdt5MCAgnUUl8w,Tumbleweeds Texas & Latin Grill,53.558518,-113.582994,"In my opinion, one of the best restaurants in Edmonton. They have a big menu with lots of variety, and the food is always fresh and homemade - tasty, and huge portions! And even more importantly - the service is always top notch. The Tumble Chips (their own house baked potato chips) are amazing. The servers are always so friendly and prompt. Especially Tammy - she is one of the nicest servers you could ever possibly have. I've been here with co-workers during lunch time, I've taken family here, and friends... everybody I've ever taken here as always enjoyed the experience. As others have noted, don't let the location of this restaurant turn you off. It's well worth a visit. The ONLY negative (and I won't take off a star for this) - is parking... and don't park in the spots reserved for that crappy adult store, as they WILL call the tow truck on you, despite the fact that it's always empty...

5 stars for Tumbleweeds!!!",5
410,PhgmzVRNjjJwMGhSTKGZVw,0.93762904,0.055079915,0.007291109,ep7gFSrvNsiCpDXJrapg1g,Noorish,53.5204683241,-113.5122969866,I didn't  really like the Mac n cheese.. Tasted too much  like  noodles.  The  burger was  not  that  great neither.,2
411,D36vFXi9SByK2p240E2kcg,0.0041295183,0.07022543,0.92564493,wM4Zy0_yibPty__-WMiSSQ,Chocorrant Patisserie & Cafe,53.5454978,-113.536131,We got eggs benny and it could have used more hollandaise but the portions were correct. Everything was fresh high quality and the salad dressing was tremendous. Will be back to order the savory and sweer croissants or desserts.,5
412,98nL8opgBs3hp75ppHBuZg,0.0014040403,0.0054455297,0.9931504,4SN5pmG-Qsb-0OHY-23FGg,Glass Monkey,53.495616733,-113.5178946022,"I have to say this is my favorite restaurant in Edmonton.  It has such a wonderful ambiance, worldwide selection of wines and delicious food that's perfect for sharing or for a delicious meal! The staff are incredible and make you feel like a regular no matter the frequency of your visits! A great date night, night with friends, of a fun meeting venue too!",5
413,a-CwJ_elFqUQKNeQuRaT8w,0.0011231609,0.0104638,0.9884128,0PuMW9UIcnrpBUx8HemzPA,La Shish Taouk Express,53.5181412,-113.496888,"I have eaten here twice now and each time has been amazing. It was recommended to me by one of my Arabian friends. The food is fresh and authentic and delicious. The staff is friendly. The first time I tried Chicken Shish Taouk and it was soooo yummy. Today, I tried the Shish Kafta that's made with lamb. It definitely met expectations as well. It also only took about 5 min to prepare the food! While we were waiting my friend asked about their chicken that they had cooking. The guy offered as a sample of the chicken and Oh My Word! It was to die for. I am definitely trying that the next time I go there. The restaurant is clean and looks chic and modern. It's a great location right on Whyte Ave and I've never had trouble finding street parking! For all of you looking for some fantastic Arabian food this is a must!",5
414,b20CNSryGoZp0rHCwNN5_A,0.001988209,0.008339845,0.989672,vs_0Znpr7vyg8zoxPl59sw,Tiramisu Bistro,53.5523615,-113.5361652,"This is my third time being here, every time the servers are delightful and strive up conversation. I love them for their deviously delicious brunch as well as their pastries. There is currently plenty of room for social distancing and everything is easily packaged for the market. Come try out their menu if you haven't had the chance!",5
415,7Tndh5lJl83yh0Zq7ZLKXA,0.9399933,0.05533139,0.004675238,EVuFqRrr-VZeAhIRV3uiuw,The Chopped Leaf,53.466138,-113.493485,"What happened to this branch? I used to come here for lunch but it doesn't taste as good as before. The menu board even changed - used to have pictures of what the order looks like. 
My friends and I thought that it lack some ingredients(?). The quality and quantity is not the same -  check out the $10 Bangkok salad i ordered. (Pic) . I am not sure am coming back...",1
416,0ilP__2kzklNIdcUJY9SiA,0.0024946246,0.01401147,0.983494,q_1xjztlLeeYo12GBsuZXw,La Boule,53.5167311091,-113.4913923964,"On of the best dessert and breads in the city.  Dessert is one of those items that often look better than they often taste.  Not La Boule, taste is every bit as good as they look and often better.  Thanks for being so great.",5
417,pGh0n0LahOITDjFNJpoYEA,0.93291086,0.055464618,0.011624527,rJ7VuWpAeKa-XB2XH1VVzQ,Brits Fish & Chips,53.5456616,-113.5216902,"I would only come back here if it was the last place with food during an apocalypse. 

The food here used to be amazing. The fish had a beautiful light and fluffy batter that was perfect on any kind of fish you ordered. Now it is SO greasy and the fish is so NOT fresh. You can't hold or even fork a piece of fish into your mouth because it's that crumbly from how heavy the oil is. The taste is foul and an embarrassment to the name ""Brits"" implying it is British style. 

The service is absolutely terrible in that I went in to order and had to wait 5 solid minutes for anyone to come up to the counter and greet me. They rushed me, had no advice on what to get, and said to me ""you're not eating in are you?"" I wasn't going to anyways but was super annoyed she basically told me I had no choice. 

The pricing is completely outrageous for the disgusting mush they serve you. $45 for three pieces of halibut that tastes like month old cod. It should be illegal to lead people to believe they'll be getting excellent quality by charging so much then serving such groul. 

I give two stars because the fries were greasy as hell but good enough with the amount of salt and vinegar I love to load on & because the fish was still technically edible although I threw mine out. 

Don't waste your time or money here.",2
418,TYxS0SXsWUwpU8y3e1oXKA,0.0049203252,0.039339673,0.95573986,YP7Nxt-FsXLnHLjsziAYmw,Rocky Mountain Icehouse,53.5411131361,-113.5016385259,"Pre-pandemic I would have given this place 3 stars; it's nice enough but the menu's a bit limited and fine but nothing unusual. However! During the pandemic and as winter approaches, they're one of the few places downtown that's really made the effort to create a winter-appropriate outdoor patio. They've replaced all their heaters this year, put up a plexiglass windbreak all around the patio, but not done anything stupid like creating an entirely enclosed tent or something that wouldn't allow free airflow. So this is now one of the only safe options downtown for socializing, and they're doing a really good job and putting a lot of effort into making sure it's safe during the pandemic, and as such I highly recommend it.",4
419,f8EaDgWByUE1Y9VtDsj_uw,0.0043056,0.02157726,0.9741172,jZSTJr11c4mo9NrKyJodnQ,HUMA Mexican Comfort,53.5005875567,-113.4859028697,"Very good authentic Mexican food ! The decor is nice, parking is available and the food is excellent. However, I found their menu a bit over priced. Good food though",4
420,g-Gr6QNowqw977UIUblVEg,0.025896495,0.26616877,0.7079348,n6up3A47D8FIyKcdPDWzuQ,Jumbo Dim Sum Dining,53.548429,-113.614088,"I have been here many times before, mostly for dim sum! The decor is a little bit dated, but let's be honest, I go there for the food and not the decor... and the food always hits the spot! I like that they have dim sum available every day of the week in the mornings and for lunch, as opposed to just the weekends. Their dim sum menu might not be as extensive as other places in the city; however, I always order the same handful of dishes (shrimp dumplings, pork & shrimp dumplings, shrimp rice rolls.. basically, all the shrimp!) and those pretty much are the dishes that everyone generally has on their menu, so no issue for me there! The staff here are quite friendly and attentive with taking away empty dishes/steamed baskets and refilling your tea. Also, if there's something you're looking for and don't see, you can always ask anyone from the wait staff to help you track it down, place a special order, or help you find out when you can expect to have them roll out in their dim sum carts! You can also order dinner and non dim sum menu items during dimsum, you just need to makes a special request. The only drawback here is the parking can be a bit crazy and hard to find at times, and if you go on weekends, try to make it in by 10:30 otherwise you may be waiting while for a tavle.",4
421,NFvYKzYsNvYBTcvcXsHZcQ,0.2501861,0.3324715,0.4173424,rlOYB6tNebNam8ryLhrs0g,Sunterra Market,53.5412407,-113.4950867,"I've been there twice this week for the salad ""salad bar"". I find the fixins pretty good to choose from. Most of the items seem fresh.
Tried the mandarin oranges on Tuesday, seemed a bit sour. 
I'm able to load up on my faves like the chicken & cheese and it's usually worked out to around $9.

Biggest peeve was on Tuesday the cashier didn't give me all my change back. Apparently its now optional to give you back your pennies? Sorry, but yes, I am cheap.",3
422,b80NBkw9MoF5qqCfEnacMA,0.7016301,0.23462783,0.063742004,pPFv6CTFK5i8FNj8f3_pVg,Sloppy Hoggs Roed Hus,53.5700271519,-113.490071297,"I think I just barfed in my mouth! No, wait, I just ate at sloppy hogs! I am famikiar with real barbeque-I have been to the southern U.S. and I have been a chef for over 20 years. I was excited to go ti sloppy hogs and try some food. Again, the reviews were speaking highly of the place, so I went. The meat looked like that greyish Orwellian sludge that gets sold to prisons. If it was smoked, I sure didn't taste it. Rubbery like overcooked fish, it had the consistency of wet leather. No flavour and betty Crocker 'cornbread' were almost trumped by the indescribably disgusting 'coleslaw.' I mean, really, how hard is it to make coleslaw! Milk, sugar, vinegar, pepper, horseradish. It ain't rocket science but apparently it is beyond the folks at sloppy hogs to make palatable food of any description. They should not be allowed to call themselves a barbeque place. I'd rather go to Ikeas revolting cafeteria.",1
423,JmdVZLAOgInkpzJ6dDa94Q,0.0027705734,0.025658952,0.97157043,PmMUy5DMa-j5MFa5SzHe0w,Szechuan Garden,53.5702858,-113.4786852,"So we decided to order delivery from here December 2020. Excellent, what we expected, no complaints about any of the 7 dishes we ordered, will order again!",5
424,X21ZUcO5eWZoxko8j5E9uw,0.4883796,0.33007237,0.18154794,Eq5w0ZAW0PV30nNkJxJY_A,CRAFT Beer Market,53.5422011,-113.4913926,"Perhaps if you come here to drink you will be more impressed than I, who came to eat. I was in Canada for 24 hours and this spot was right outside my hotel. I longed for poutine and that's what I ordered. It was a sad and sorry excuse for the national dish and they appear to have subbed curds for mozz. No! I tried to forget about my visit to this place but the thing that sticks in my mind was the staff indifference to my complaints that the food was sub par. A shrug of the shoulders and 'ah well' was the best they could manage. Visually it's an impressive space and the fitout is spectacular, but the good sadly not so.",2
425,9B9Fs6cxpJ17ymR3_RxPKw,0.0011983754,0.008495279,0.99030644,F0XiRcSbcLF4GwA2A2TDKQ,El Cortez Mexican Kitchen + Tequila Bar,53.5187953,-113.4952909,"I came with a big group for a bday party and the staff was great! It was my first time and it definitely lived up to my expectations. It has amazing decor and ambience and the patio in the back actually made me feel I was really in Mexico. We had the tacos and had to get more they were so good! There was an event in the basement later that night and since we were paying patrons we just had to show our receipt and got in. Others had to pay admission. Bathrooms are located in the basement as well, which was a bit strange but they were spacious. This is a really cool place to hang out for anytime of the day. There is also a huge parking lot just across the street from it.",4
426,4We08zlIw2lNxl-GxUoieg,0.9605705,0.03414937,0.0052801305,l0Cjuv2c-INvENj8d2dUJA,Harvey's,53.5535743,-113.6161019,Harvey's use to be good. Now they suck. They put a pizza burger on the menu recently. Been there twice now and each time the burger is Luke warm. Not even hot enough to melt cheese on it. There is NO WAY these burgers were cooked recently or they would be more than Luke warm. So sad. Never again.,1
427,oZzDuISSeQEQvjBlr4uamw,0.7802509,0.18080206,0.03894705,PVbOpU62LgBIJo0noXhcZA,Montana's BBQ & Bar,53.4464664,-113.485541,"Wow I remember Montana's being alot different from what my previous memories. I went in for a lunch stop and well it was empty, which can be good - should be fast service or bad - why is everyone else busy but here? Well the service wasnt what it should of been, we had to sit for a bit before even being served and when served the server wasnt to friendly. The food I felt was below par and made my afternoon an uncomfortable one. My overall experience was a poor one. The tacky decor on the wall and just the overall atmosphere was family oriented, so maybe if your a family person you might find it bearable here but myself....no thanks.",2
428,qxT73Qt09exnJ9R18eNRMg,0.0018406948,0.011472176,0.9866872,PQuM6c6pdEOLyInZdzoa_g,Rosso Pizzeria,53.523553,-113.512505,Dave looked after my parents and friends so well on my Dad's 75th Birthday. Excellent all around - if we could give 10 stars we would!!!,5
429,AHqx_p0PnFVYTjVskEJePw,0.69678384,0.25101873,0.05219748,WhszL5iZyTcXF3rEVoMUqg,Pizza Hut,53.5178687,-113.509898,I echo the sentiment of remembering how it tasted so much better before but not at this location.  Was disappointed.  Maybe because this was a take out express instead of a restaurant?  Not sure but I'm not likely coming back either,2
430,m-EhsuEhC34rfL8wdOKi_A,0.8939168,0.09357517,0.012508037,0JGG50I4c9iAPrk7H8dRcg,McDonald's,53.6193692336,-113.3987929313,"I don't understand how a fast food restaurant can be so bad with the most incompetent group of young kids working the front line and not giving a single care at all about quality service. Time and time again I've had anything but a good experience at this location and the main focus of it has to do with the food quality and lack of quality care.

  I ordered a Mcdouble with LIGHT  pickles and onions, and also asked that mac sauce be added to the burger, instead I receive a barely warm burger with nothing that I asked for. There were no onions, only one pickle in the burger, and the sauce was extremely minimal that you couldn't even taste the mac sauce.

  On top of getting a burger I asked for 10 piece nuggets, not even 10 seconds into eating my meal and I realized my nuggets were so cold and old, it's almost like they scrapped the scraps of nuggets that fell on the floor, dusted off the debris and garbage on them and served them to me. So that enraged me a little bit. The only thing that was half decent about my meal was the fries and even that was still soft and old.

  I know it's not a 5 star restaurant and I understand that working at McDonald's for minimal pay sucks all together. But you're in the service industry and rules and standards are placed and set in motion for a reason. If you can't care enough to make sure the customers food is at least somewhat fresh and visually appealing, then quit your job and beg mommy and daddy to buy you everything you want and watch your butt get kicked to the curb so hard, by the time you realize it, you'll be in your 30s homeless and lonely.

  Please do us all a favor and do one of 2 things: either...

1. Demolish the building so that it ceases to exist or...

2. Fire these careless young punks and bring more immigrants from the Philippines because at least people from there actually do their best  and some barely speak the language.

  Better to deal with someone who's humble than a self entitled brat. Not impressed at all...",1
431,zYEYpz72D0DYrYj1tE6d7Q,0.3560594,0.4020843,0.24185632,2Mek_mjvPoS-LvKPpW2UZQ,Delish Custom Cakes & Sweets,53.5531824,-113.4830668,"This bakery opened up right outside of Little Italy, not far from my house. Popped in one day to check it out, and walked out with a maple cupcake that was, indeed, delish-ious!

So, I thought it had passed the test enough to order a Black Forest Cake from them for my 2-year anniversary with my husband. But I was disappointed by it. It was a chocolate cake, with two layers of cherry filling, and whipped cream instead of frosting, topped off with some cherries. This would have been good for a ""Cherry Chocolate Cake"", and the actual texture of the cake was moist and fluffy --- quite good, actually! But I think it was wrongly advertised as a Black Forest Cake.

I was expecting some chocolate frosting or mousse for the filling, with cherry baked into the actual cake layers, chocolate frosting coating, perhaps even some chocolate shavings or curls, and topped with cherries. 

Given that it was just a 6"", I think $18.50 was a bit much for what I got. The quality of this cake was something I would have been able to make. If I had known they were not going to make it the normal way, I would have made it myself. To top it off, their website is not up to date (website said it was only $15, but I was still charged their new price), and I had emailed an entire week ahead to make my order, but received no reply. By 2 days before my anniversary I had to call, only to find out they hadn't gotten my email at all (sounded like they don't even check it on a regular basis!).

I'd recommend popping in for their cupcakes or any of the other delightful treats they have available on a daily basis. I also give them a thumbs up for having gluten-free and vegan options upon request. But I doubt I'll be ordering a cake from them again.",3
432,F9Qu5dcSEibPCpc7njhQoQ,0.790561,0.18633188,0.02310714,41RbEZa99W2d_kTnYTp_mw,Dang Good Restaurant,53.5703784484,-113.5516438645,"Had a crazy experience today! I've actually honestly never experienced a worse customer experience than this in my life without exaggeration. I went there this afternoon and so this lady server comes up to take my order. I could see that she was struggling with her English so I made sure I pointed to her what we wanted. Sure enough the food comes and it's not what I ordered. Basically I requested her to change it to what I initially ordered which was a vegan beef sate soup. I was totally caught off guard when the supposedly assistant manager and the server ganged up on me and told me that I didn't order correctly and i would need to pay for another dish if I want it changed 
I guess they could quickly tell that I was a student with my school bag and knew that I wouldn't take that option, which also somehow makes me an easy push over at the same time ... Later on when I went up to pay and asked to speak to the manager, the lady told me that he is her younger brother and he listens to her and so basically there was nothing I could do. i did express to her my disappointment in the way she treated me, well sure enough I was again speaking to a wall cos she bluntly brushed me off.",1
433,o-Ewpkb5HjdynLlcEzXBgA,0.39083406,0.42212036,0.18704554,VPiDv0WcM7SwF_gtegtbZw,Buffet Royale Carvery,53.465492,-113.492975,"I used to love this place as a kid. It was a special treat when my mom took me here, so it had a lot of fond memories attached to it. I hadn't been for a few years, as I felt that this establishment had lost it's touch, but for old times sake I decided to give it another try after hearing it had been renovated and changed management. This was a mistake. 

Upon our arrival, around 5:00 p.m. , we weren't greeted. There was no hostess but there was a manager on a personal phone call, who upon seeing us didn't end the call promptly. We stood there for a few minutes waiting until she finally ended the call saying she'd call the person back later. As we entered the dining room, we notice that it was almost deserted, which should have been yet another warning flag. Don't ignore warning flags people, it won't end well. We were seated and told that the server would be along for the drink order and to help ourselves to the buffet. 

As we entered the buffet area, I noticed that they had removed an entire section of buffet. This would limit available options quite a bit. I grabbed some dry ribs, perogies, mashed potatoes and broccoli salad. I then went to the ""carvery"" where I waited for 5+ minutes for someone to notice me standing there. Not a single staff member noticed, or cared. I began to wonder if I was supposed to carve the meat myself, but decided against it. If someone hungrier than me decided to carve and hurt themselves, this place would be dealing with a lawsuit. I ended up returning to my seat with no meat from the station.  On the way by, I noticed that the chocolate fountain was barely operational and had a bunch of stuff floating in it. Not to mention the bananas were brown and the pineapple was dried out and also brown. I wasn't impressed but I decided to try to enjoy my meal. 

The first bite I took was of mashed potatoes, and they were instant. Instant potatoes on a buffet that costs $26.95 per adult for dinner! The dry ribs were evidently previously frozen and from a box. The perogies were small and chewy and had sat in the warmer for far too long. In fact, the only good thing on my plate was the broccoli salad, which I could make at home...and it still would've been better. That's when my partner pointed out to me that her chicken was raw. She also told me that the ginger beef was dry and impossible to chew. I called my server over immediately and there seemed to be a language barrier. She didn't seem to understand the severity of the raw chicken. Nevertheless she took the plate to her manager, who didn't even bother to come to our table. Though, she did get the chicken removed from the buffet.

With my partner no longer wanting to eat, I waited for a few minutes for either our server or the manager to return with an apology. Nobody came so I sought out the manager myself. I stated the problems with the meal: raw chicken, instant potatoes, disgusting food, no employee at the carvery, and finally the broken chocolate fountain. Her first response was, you're paying for your meal. I'll give you a discount but that's it. I was a little put off, as I had asked her what she could do for us. I stated that we had consumed less than a full plate of food combined and had no interest in consuming anymore. She again refused to give any more that 15% off and I told her that was unacceptable. I asked for her general manager's number and she claimed to be the GM. I then asked for the head office number, which she gave me. I stated that I would be calling head office and I wanted her to remove at least one person from the bill, given the situation. Eventually she did, but not without a fair amount of attitude and ridiculous statements like ""so what we serve instant potatoes,"" ""the chocolate fountain just broke this morning,"" ""please tell head office I had the chicken removed from the buffet,"" ""I didn't feel the need to come speak with you,"" and ""you came in here looking to cause trouble."" To say that I was insulted by her handling of the situation is an understatement. Honestly, our meal should've been free. It's a wonder to me that this place is still operational.

This place is dangerous. They do not prep or serve their food in accordance with health and safety standards. Their employees are unkempt and seem to have low morale. In fact we saw a chef outside smoking in his uniform and watched a male employee scratch himself and fill empty buffet stations without washing his hands. For $26.95 a plate, I'll eat somewhere I'm not at risk for food poisoning. DO NOT EAT HERE.",1
434,nktcIa6ayKFw4a_zv79dsA,0.7409037,0.21930484,0.039791547,CyGxCUdTRGUPKGOgzC6Zug,Hudsons Canada's Pub,53.5178491,-113.4951883,"Another chain pub... 
went in with friends at their choosing. Poutine was way too salty, glad i only sampled some from my friends plate. He is a Quebecer and was not impressed. I had a montreal smoked meat sandwich. It was mediocre...marble rye? Was a soft rye bread which is not proper for a real montreal style sandwich. Maybe i am a little critical because my ex used to work at dunns famous deli, and i went in regularly for the real deal. Staff was kind of blahhh... no debit?? Just a cash machine. i guess they prefer to make a profit on this as well, rather than lose .25¢ on the interac fee...
Did i give 3 stars??? Make that a 2.5 haha...",3
435,7f4bxOOyC0xvXsIt8g2w8w,0.0047289343,0.049971133,0.9453,zaC6coZ5Gp8mLjeg7Slh6A,Speedy's Cantina,53.5418830253,-113.523665496,"Perhaps the best coffee in Edmonton.  I go out of my way on weekends to get my caffeine here.

The menu includes 2 options for breakfast, 2 sandwiches for lunch plus soup and muffins.  I've tried a few of the sandwiches and a muffin, and now get Elm-sandwich cravings.

Parking is limited, but on weekends you can take your chances in the private lot adjacent to the building.  Worth it.


Seating is also limited to a few spots on the window bar, and a couple tables outside.  Eat in your car, hang on the patio in the sun or take it home if there isn't a spot for you, the food is terrific.

This is one of my favourite places.",4
436,GcYr8HoQgHJTpEs_UQzQbg,0.9492329,0.044702914,0.006064268,Unf9ZWSA44qWkxv1-UXcyw,Mucho Burrito,53.598294,-113.57312,Terrible mucho burrito location . Used to be a loyal mb fan . Driving from the west end to down town several days a week to eat mb . Unfortunately when some chains get big they also get stupid and arrogant . This location is a prime example of that . Staff refuse to serve items that are clearly on the menu .,1
437,xx55Dw1wlo1zm1vseGqFzA,0.0013251378,0.008672451,0.9900024,o0MSFpYrtsTA3AOI8yDh8w,UFO Pizza,53.627424,-113.4163695,Very interesting donair - it was spicy and fresh. The pizza was awesome! Definitely going back.,4
438,y26qCifvcq-UJ36uan8ieg,0.0015385412,0.010347191,0.9881143,MQEM3kZoOj2Z7YjOjiWtlA,Famous Steak & Pizza,53.5917908,-113.4678538,"I wrote a previous review, but wanted to add with my latest experience...this time I ordered the pizza and lasagna....OMG, the pizza was full of flavor and the lasagna was too. My son had the steak, which he thoroughly enjoys. I will definitely be back here again and again and again. Love the staff too!",4
439,C6TB1WHfkX1gX3bR4mr_hQ,0.0022705325,0.0069979425,0.9907313,L0aY9-xBlD0-yWpn1YoSqA,Washoku Bistro,53.5511679,-113.536398,"Loved this place, staff was amazing...went on a Friday night at about 8pm.  Everything we had was delicious and so fresh! Miso soup was on point as well in my opinion :)  Green tea is a tea bag which was not my favourite flavor of tea, but everything else was divine",5
440,Rpy9UEyhiie2O9tmP6oW3Q,0.003296252,0.01673631,0.97996736,ju4n6gfEuidfBUku_bZrAQ,Café De Ville,53.5427761,-113.5357355,"If you eat at Cafe De Ville, you must try their in house smoked salmon(the best I have had to date...and the tomato marmalade...oh my!). Very nice staff, who are knowledgeable and well mannered. We came here on Valentine`s and were very happy that we did. We ordered the smoked salmon, the crab and lobster cakes, fruits de mer, the chicken and some sort of chocolate cake. 

The fruits de mer had some wonderfully cooked shrimp, salmon & mussels. With your chose of penne or fettuccine noodles. Overall, it was very good, however I was a bit underwhelmed with the sauce being a bit bland. 

My husband enjoyed his chicken very much, and as others have said the dishes are evenly spread out throughout your meal. We ate so much, but when we left we both commented on how we didn`t feel stuffed or heavy!

The dessert was a great ending! The waitress brought out a tray with 4 or 5 different desserts, we choose the chocolate cake. It had layers of chocolate cake, chocolate mousse, ganache? I could be wrong, it was DIVINE! Perfectly done, and not overly sweet like so many chocolate desserts are done!

Very happy with our evening here, great setting for a romantic night.......I cannot stop thinking about the smoked salmon!!!",4
441,RBOENTP_bux8fd55lhUnaw,0.023810986,0.09438337,0.8818056,8SrjnmeL1AiptpEq8DfFFg,The Cask & Barrel,53.5404633,-113.4990571,"This place has a great atmosphere. It is perfect for a chill evening and a couple of drinks. They offer happy hour prices on house wine, high balls and some beers. There is also a menu available but it is not the best both in quality and cost. The prices are quite high.

The seating is also kinda limited so make sure you make a reservation or come in early.",3
